id_produto;pais;volumes
287;"República Democrática do Congo";61
234;"Brasil";61
649;"África do Sul";61
227;"Argentina";61
610;"República Democrática do Congo";61
322;"Brasil";61
821;"República Democrática do Congo";61
589;"Argentina";61
193;"Brasil";61
107;"Brasil";61
553;"África do Sul";61
562;"África do Sul";61
438;"África do Sul";61
206;"Indonésia";61
75;"Nepal";61
696;"República Democrática do Congo";61
410;"África do Sul";61
762;"África do Sul";61
1;"Canadá";61
80;"Indonésia";61
613;"Argentina";60
262;"Senegal";60
992;"Senegal";60
334;"Indonésia";60
875;"Malásia";60
210;"Senegal";60
132;"Indonésia";60
856;"Brasil";60
391;"Malásia";60
610;"Senegal";60
178;"Argentina";60
824;"Indonésia";60
331;"Canadá";60
227;"Senegal";60
492;"Malásia";60
132;"Nepal";60
887;"Malásia";60
302;"Senegal";60
87;"Nepal";60
541;"Indonésia";60
890;"Indonésia";60
841;"Malásia";60
367;"Malásia";60
333;"República Democrática do Congo";60
771;"Nepal";60
956;"Argentina";60
333;"Indonésia";60
922;"África do Sul";60
806;"Argentina";60
71;"Brasil";60
112;"Malásia";60
607;"África do Sul";60
246;"Senegal";60
568;"Argentina";60
266;"África do Sul";60
204;"República Democrática do Congo";60
349;"Argentina";60
667;"Malásia";60
394;"Senegal";60
554;"Argentina";60
146;"Malásia";60
892;"Nepal";60
200;"Brasil";60
100;"Senegal";60
153;"Canadá";60
644;"Brasil";60
752;"Brasil";60
470;"Senegal";60
22;"Malásia";60
240;"Malásia";60
150;"Nepal";60
278;"Indonésia";60
678;"Brasil";60
694;"Canadá";60
417;"República Democrática do Congo";60
953;"Argentina";60
622;"Indonésia";60
43;"Senegal";60
661;"Brasil";60
360;"Indonésia";60
127;"Indonésia";60
413;"Brasil";60
454;"Nepal";60
436;"Argentina";60
470;"Malásia";60
829;"Argentina";60
400;"Senegal";60
85;"Argentina";60
192;"Senegal";60
974;"Brasil";60
478;"Canadá";60
660;"Argentina";60
311;"Indonésia";60
344;"República Democrática do Congo";60
762;"Malásia";60
332;"Argentina";60
956;"Nepal";60
983;"Senegal";60
359;"Senegal";60
345;"Senegal";60
52;"Canadá";60
825;"Brasil";60
402;"Nepal";60
167;"Argentina";60
976;"Brasil";60
129;"Indonésia";60
828;"Malásia";60
55;"Indonésia";60
317;"Brasil";60
759;"Nepal";60
600;"Malásia";60
857;"Brasil";60
555;"Malásia";60
644;"Indonésia";60
911;"Canadá";60
608;"África do Sul";60
261;"Brasil";60
641;"África do Sul";60
238;"Brasil";60
110;"República Democrática do Congo";60
658;"Indonésia";60
471;"Senegal";60
893;"Malásia";60
380;"Nepal";60
437;"Canadá";60
798;"Argentina";60
653;"Senegal";60
44;"Malásia";60
405;"Nepal";60
537;"Malásia";60
267;"Canadá";60
932;"Indonésia";60
918;"Brasil";60
839;"Senegal";60
155;"República Democrática do Congo";60
201;"Nepal";60
274;"Argentina";60
516;"África do Sul";60
851;"Senegal";60
586;"Brasil";60
862;"Malásia";60
151;"Brasil";60
399;"Nepal";60
575;"Senegal";60
168;"Argentina";60
555;"Brasil";60
961;"República Democrática do Congo";60
717;"Canadá";60
668;"Brasil";60
749;"Nepal";60
189;"Indonésia";60
595;"Brasil";60
335;"Brasil";60
755;"Brasil";60
935;"Nepal";60
496;"Malásia";60
971;"Argentina";60
840;"Indonésia";60
115;"Nepal";60
233;"Brasil";60
399;"Senegal";60
203;"África do Sul";60
942;"Canadá";60
525;"Canadá";60
328;"Senegal";60
202;"Canadá";60
847;"Brasil";60
30;"Nepal";60
243;"Canadá";59
771;"África do Sul";59
453;"República Democrática do Congo";59
48;"Indonésia";59
578;"África do Sul";59
5;"República Democrática do Congo";59
204;"Indonésia";59
576;"Canadá";59
63;"Malásia";59
832;"Indonésia";59
315;"Senegal";59
406;"Malásia";59
861;"África do Sul";59
973;"Brasil";59
835;"Nepal";59
472;"Brasil";59
170;"Brasil";59
993;"Indonésia";59
618;"Malásia";59
980;"Canadá";59
883;"República Democrática do Congo";59
259;"África do Sul";59
445;"República Democrática do Congo";59
693;"África do Sul";59
975;"Senegal";59
917;"Senegal";59
424;"Canadá";59
864;"Nepal";59
51;"África do Sul";59
758;"Senegal";59
232;"República Democrática do Congo";59
45;"Malásia";59
8;"Canadá";59
981;"Malásia";59
210;"Indonésia";59
478;"Nepal";59
797;"Indonésia";59
885;"Senegal";59
876;"República Democrática do Congo";59
941;"República Democrática do Congo";59
407;"África do Sul";59
563;"África do Sul";59
141;"Argentina";59
554;"Brasil";59
565;"Brasil";59
962;"Canadá";59
747;"Brasil";59
67;"Senegal";59
845;"África do Sul";59
475;"Malásia";59
66;"República Democrática do Congo";59
135;"Indonésia";59
685;"Nepal";59
770;"Argentina";59
939;"Indonésia";59
501;"Malásia";59
687;"Nepal";59
955;"Senegal";59
187;"Nepal";59
798;"Nepal";59
523;"Indonésia";59
652;"República Democrática do Congo";59
15;"Senegal";59
553;"Senegal";59
426;"Malásia";59
211;"Senegal";59
624;"Indonésia";59
348;"Senegal";59
850;"Argentina";59
541;"Malásia";59
347;"Indonésia";59
473;"Nepal";59
87;"República Democrática do Congo";59
327;"Nepal";59
743;"Senegal";59
497;"Brasil";59
492;"Argentina";59
606;"África do Sul";59
842;"Indonésia";59
397;"Malásia";59
573;"Argentina";59
10;"Indonésia";59
870;"Brasil";59
951;"Canadá";59
343;"Senegal";59
523;"Senegal";59
627;"Canadá";59
746;"Nepal";59
212;"Canadá";59
347;"Argentina";59
697;"Malásia";59
636;"República Democrática do Congo";59
931;"Senegal";59
728;"Malásia";59
18;"Malásia";59
336;"Argentina";59
851;"Indonésia";59
399;"Canadá";59
566;"Brasil";59
467;"República Democrática do Congo";59
981;"Brasil";59
143;"Canadá";59
337;"Brasil";59
387;"Senegal";59
370;"Senegal";59
653;"Argentina";59
889;"Argentina";59
964;"Nepal";59
562;"Argentina";59
255;"Senegal";59
429;"Argentina";59
474;"Indonésia";59
732;"Nepal";59
11;"África do Sul";59
519;"Malásia";59
931;"Indonésia";59
362;"África do Sul";59
790;"África do Sul";58
521;"Argentina";58
218;"Brasil";58
185;"Indonésia";58
564;"Nepal";58
672;"Argentina";58
348;"República Democrática do Congo";58
246;"Nepal";58
789;"África do Sul";58
821;"Brasil";58
480;"Argentina";58
516;"Malásia";58
585;"Argentina";58
518;"Argentina";58
957;"Indonésia";58
907;"Senegal";58
17;"Argentina";58
163;"Brasil";58
697;"República Democrática do Congo";58
698;"Argentina";58
642;"Nepal";58
876;"Nepal";58
734;"Malásia";58
24;"Brasil";58
395;"Senegal";58
27;"República Democrática do Congo";58
33;"Nepal";58
609;"Canadá";58
221;"Nepal";58
441;"África do Sul";58
914;"Canadá";58
990;"Argentina";58
879;"Senegal";58
133;"Malásia";58
916;"África do Sul";58
802;"Nepal";58
374;"Brasil";58
54;"República Democrática do Congo";58
548;"Argentina";58
25;"Brasil";58
207;"Indonésia";58
533;"Nepal";58
312;"Indonésia";58
109;"República Democrática do Congo";58
632;"Malásia";58
588;"Argentina";58
832;"República Democrática do Congo";58
915;"Argentina";58
64;"Brasil";58
682;"África do Sul";58
588;"Canadá";58
934;"República Democrática do Congo";58
448;"Senegal";58
237;"Brasil";58
568;"Canadá";58
827;"Senegal";58
750;"Senegal";58
562;"Canadá";58
307;"África do Sul";58
393;"Malásia";58
938;"Argentina";58
557;"República Democrática do Congo";58
6;"Malásia";58
55;"Brasil";58
901;"Canadá";58
760;"Canadá";58
701;"Argentina";58
364;"África do Sul";58
24;"Argentina";58
688;"Brasil";58
377;"Argentina";58
995;"Senegal";58
112;"Canadá";58
92;"Indonésia";58
574;"Nepal";58
575;"Canadá";58
715;"Nepal";58
664;"Indonésia";58
566;"Argentina";58
233;"Argentina";58
260;"Brasil";58
617;"África do Sul";58
767;"Brasil";58
560;"Argentina";58
910;"República Democrática do Congo";58
734;"Senegal";58
570;"Senegal";58
864;"Indonésia";58
999;"Senegal";58
270;"Indonésia";58
449;"Nepal";58
393;"República Democrática do Congo";58
44;"Senegal";58
51;"Senegal";58
588;"África do Sul";58
863;"Argentina";58
600;"África do Sul";58
895;"República Democrática do Congo";58
444;"Argentina";58
376;"Malásia";58
141;"África do Sul";58
206;"Canadá";58
373;"África do Sul";58
60;"Senegal";58
963;"Nepal";58
9;"Malásia";58
66;"Senegal";58
503;"Argentina";58
268;"África do Sul";58
251;"Indonésia";58
438;"Indonésia";58
903;"Brasil";58
652;"Canadá";58
620;"Argentina";58
321;"Canadá";58
58;"Canadá";58
156;"Indonésia";58
189;"República Democrática do Congo";58
952;"Nepal";58
378;"Brasil";58
22;"Brasil";58
523;"Brasil";58
176;"Senegal";58
592;"Malásia";58
10;"República Democrática do Congo";58
564;"Malásia";58
178;"Nepal";58
239;"África do Sul";58
197;"Indonésia";58
844;"Argentina";58
961;"Canadá";58
598;"Senegal";58
647;"Argentina";58
549;"Argentina";58
23;"Nepal";58
97;"África do Sul";58
794;"Canadá";58
395;"Argentina";58
945;"Indonésia";58
67;"África do Sul";58
750;"República Democrática do Congo";57
233;"Indonésia";57
759;"Senegal";57
351;"Indonésia";57
381;"Senegal";57
323;"Nepal";57
896;"Argentina";57
214;"Senegal";57
333;"Brasil";57
927;"República Democrática do Congo";57
107;"República Democrática do Congo";57
21;"Argentina";57
400;"República Democrática do Congo";57
563;"Nepal";57
316;"Argentina";57
385;"Nepal";57
843;"Malásia";57
220;"Malásia";57
882;"Nepal";57
295;"Canadá";57
175;"África do Sul";57
243;"Indonésia";57
805;"Malásia";57
489;"Argentina";57
152;"República Democrática do Congo";57
73;"Indonésia";57
96;"Canadá";57
816;"África do Sul";57
877;"África do Sul";57
728;"Canadá";57
377;"Senegal";57
286;"Canadá";57
780;"Brasil";57
324;"Nepal";57
84;"Nepal";57
580;"Argentina";57
337;"Malásia";57
275;"Canadá";57
836;"Argentina";57
263;"Nepal";57
406;"Senegal";57
225;"Nepal";57
469;"Nepal";57
271;"África do Sul";57
730;"Argentina";57
69;"Senegal";57
197;"Brasil";57
250;"Nepal";57
60;"Brasil";57
417;"Argentina";57
90;"África do Sul";57
111;"República Democrática do Congo";57
720;"Senegal";57
901;"Nepal";57
934;"Brasil";57
401;"Canadá";57
505;"Indonésia";57
587;"Senegal";57
376;"República Democrática do Congo";57
618;"Nepal";57
7;"Indonésia";57
908;"África do Sul";57
308;"Argentina";57
659;"África do Sul";57
761;"Indonésia";57
318;"Argentina";57
743;"República Democrática do Congo";57
107;"Argentina";57
846;"Nepal";57
248;"Senegal";57
772;"Canadá";57
928;"Indonésia";57
663;"Nepal";57
339;"República Democrática do Congo";57
683;"Argentina";57
640;"África do Sul";57
194;"África do Sul";57
526;"Indonésia";57
201;"República Democrática do Congo";57
481;"Nepal";57
322;"República Democrática do Congo";57
989;"Brasil";57
630;"Canadá";57
924;"Nepal";57
101;"Brasil";57
570;"Indonésia";57
274;"Indonésia";57
78;"África do Sul";57
378;"Canadá";57
887;"África do Sul";57
367;"Nepal";57
343;"Nepal";57
594;"África do Sul";57
892;"Senegal";57
930;"África do Sul";57
575;"Indonésia";57
633;"Canadá";57
374;"República Democrática do Congo";57
213;"Senegal";57
199;"República Democrática do Congo";57
474;"África do Sul";57
544;"República Democrática do Congo";57
861;"Brasil";57
995;"República Democrática do Congo";57
753;"África do Sul";57
12;"Nepal";57
383;"Malásia";57
852;"Nepal";57
59;"Senegal";57
936;"República Democrática do Congo";57
893;"República Democrática do Congo";57
552;"Malásia";57
91;"Malásia";57
224;"Indonésia";57
208;"Canadá";57
955;"África do Sul";57
463;"Senegal";57
335;"África do Sul";57
348;"Canadá";57
10;"Senegal";57
738;"Nepal";57
549;"Nepal";57
64;"República Democrática do Congo";57
905;"Canadá";56
647;"Malásia";56
112;"Brasil";56
996;"República Democrática do Congo";56
567;"África do Sul";56
906;"República Democrática do Congo";56
870;"Senegal";56
77;"Senegal";56
217;"República Democrática do Congo";56
214;"Malásia";56
136;"República Democrática do Congo";56
869;"Malásia";56
895;"Malásia";56
881;"Argentina";56
667;"República Democrática do Congo";56
342;"República Democrática do Congo";56
483;"África do Sul";56
542;"Indonésia";56
100;"Brasil";56
638;"Nepal";56
840;"Nepal";56
580;"Senegal";56
366;"República Democrática do Congo";56
695;"Argentina";56
802;"África do Sul";56
323;"Malásia";56
236;"Senegal";56
402;"Indonésia";56
642;"Indonésia";56
846;"Argentina";56
694;"Indonésia";56
981;"Canadá";56
729;"Nepal";56
8;"Argentina";56
997;"Brasil";56
541;"Nepal";56
305;"Brasil";56
763;"República Democrática do Congo";56
368;"Senegal";56
241;"Brasil";56
539;"Malásia";56
97;"Senegal";56
399;"Brasil";56
574;"Brasil";56
505;"Malásia";56
673;"Argentina";56
244;"República Democrática do Congo";56
412;"Argentina";56
793;"Malásia";56
107;"Malásia";56
244;"Indonésia";56
405;"Brasil";56
2;"Senegal";56
800;"Senegal";56
312;"Canadá";56
595;"Nepal";56
217;"Canadá";56
658;"Canadá";56
819;"Argentina";56
894;"Brasil";56
72;"Nepal";56
648;"Malásia";56
827;"África do Sul";56
815;"Senegal";56
130;"Indonésia";56
688;"Indonésia";56
3;"Argentina";56
692;"Brasil";56
805;"Indonésia";56
288;"República Democrática do Congo";56
284;"Malásia";56
632;"Argentina";56
314;"Argentina";56
730;"Senegal";56
681;"África do Sul";56
386;"Brasil";56
536;"República Democrática do Congo";56
540;"Senegal";56
1;"Senegal";56
67;"Argentina";56
926;"África do Sul";56
703;"África do Sul";56
916;"República Democrática do Congo";56
833;"Senegal";56
453;"África do Sul";56
420;"República Democrática do Congo";56
266;"Argentina";56
82;"Brasil";56
85;"Brasil";56
959;"República Democrática do Congo";56
760;"República Democrática do Congo";56
545;"Argentina";56
227;"Brasil";56
426;"Senegal";56
114;"Malásia";56
542;"Canadá";56
356;"República Democrática do Congo";56
280;"Indonésia";56
411;"Indonésia";56
264;"Brasil";56
842;"Argentina";56
166;"Canadá";56
753;"República Democrática do Congo";56
972;"Brasil";56
490;"Indonésia";56
208;"Malásia";56
426;"República Democrática do Congo";56
584;"Brasil";56
236;"Malásia";56
501;"Brasil";56
826;"Canadá";56
702;"Nepal";56
385;"Senegal";56
601;"Canadá";56
135;"África do Sul";56
816;"Nepal";56
376;"Nepal";56
993;"Nepal";56
557;"Argentina";56
862;"Brasil";56
855;"Brasil";56
653;"Malásia";56
407;"Senegal";56
27;"Brasil";56
166;"Malásia";56
932;"Nepal";56
914;"Indonésia";56
416;"Senegal";56
155;"África do Sul";56
999;"África do Sul";56
334;"Argentina";56
910;"Argentina";56
275;"África do Sul";56
991;"República Democrática do Congo";56
308;"Nepal";56
133;"República Democrática do Congo";55
386;"Indonésia";55
596;"África do Sul";55
789;"Brasil";55
707;"Brasil";55
450;"Nepal";55
680;"Canadá";55
33;"Senegal";55
296;"Senegal";55
24;"Nepal";55
39;"Malásia";55
345;"Argentina";55
330;"Malásia";55
545;"Senegal";55
814;"Senegal";55
882;"Senegal";55
167;"Brasil";55
1000;"Austrália";55
562;"Senegal";55
352;"Malásia";55
729;"África do Sul";55
630;"Senegal";55
307;"Senegal";55
309;"Indonésia";55
836;"Nepal";55
725;"Senegal";55
855;"Senegal";55
375;"Canadá";55
638;"Argentina";55
860;"África do Sul";55
626;"África do Sul";55
645;"África do Sul";55
90;"República Democrática do Congo";55
527;"Nepal";55
701;"África do Sul";55
900;"Canadá";55
833;"Canadá";55
150;"República Democrática do Congo";55
539;"República Democrática do Congo";55
79;"Malásia";55
760;"Nepal";55
427;"Senegal";55
577;"Argentina";55
150;"Malásia";55
720;"África do Sul";55
539;"Argentina";55
26;"Malásia";55
946;"Canadá";55
106;"África do Sul";55
669;"Senegal";55
794;"África do Sul";55
954;"Brasil";55
440;"Indonésia";55
315;"Malásia";55
965;"África do Sul";55
366;"Nepal";55
498;"Senegal";55
321;"Malásia";55
359;"Malásia";55
500;"Indonésia";55
100;"República Democrática do Congo";55
929;"Nepal";55
66;"Nepal";55
970;"Senegal";55
714;"Brasil";55
197;"Senegal";55
135;"República Democrática do Congo";55
697;"Indonésia";55
755;"República Democrática do Congo";55
592;"Canadá";55
567;"Indonésia";55
724;"Malásia";55
456;"Nepal";55
135;"Brasil";55
825;"Malásia";55
817;"Nepal";55
223;"Argentina";55
401;"Argentina";55
669;"Malásia";55
596;"República Democrática do Congo";55
839;"Brasil";55
216;"Indonésia";55
216;"Malásia";55
136;"Argentina";55
646;"África do Sul";55
163;"Malásia";55
221;"África do Sul";55
508;"República Democrática do Congo";55
896;"Indonésia";55
746;"Brasil";55
150;"Canadá";55
614;"Canadá";55
938;"Senegal";55
419;"Senegal";55
605;"Brasil";55
619;"República Democrática do Congo";55
126;"Malásia";55
947;"Canadá";55
944;"Argentina";55
42;"Senegal";55
778;"Senegal";55
620;"Nepal";55
124;"África do Sul";55
923;"Indonésia";55
912;"Senegal";55
886;"Malásia";55
706;"Argentina";55
621;"Senegal";55
891;"Malásia";55
643;"Argentina";55
74;"Argentina";55
242;"África do Sul";55
990;"Nepal";55
502;"Senegal";55
463;"República Democrática do Congo";55
897;"Argentina";55
533;"Indonésia";55
677;"Malásia";55
820;"Senegal";55
177;"Brasil";55
452;"África do Sul";55
34;"Malásia";55
479;"República Democrática do Congo";54
873;"Nepal";54
204;"Malásia";54
483;"Nepal";54
38;"Indonésia";54
98;"Malásia";54
554;"Malásia";54
8;"Malásia";54
602;"África do Sul";54
307;"Malásia";54
626;"Nepal";54
920;"Brasil";54
490;"África do Sul";54
394;"Nepal";54
267;"Argentina";54
309;"Malásia";54
424;"Malásia";54
457;"Senegal";54
922;"Canadá";54
121;"Malásia";54
265;"Argentina";54
446;"Nepal";54
291;"Malásia";54
203;"Brasil";54
643;"Brasil";54
752;"Indonésia";54
106;"Nepal";54
849;"Malásia";54
918;"Argentina";54
614;"Brasil";54
908;"Indonésia";54
134;"Canadá";54
627;"Brasil";54
797;"África do Sul";54
777;"Senegal";54
921;"Malásia";54
833;"Malásia";54
968;"Senegal";54
904;"Argentina";54
965;"Malásia";54
689;"Nepal";54
248;"Argentina";54
257;"República Democrática do Congo";54
668;"Argentina";54
744;"Brasil";54
912;"República Democrática do Congo";54
493;"Indonésia";54
543;"Nepal";54
583;"Nepal";54
394;"Malásia";54
575;"República Democrática do Congo";54
296;"República Democrática do Congo";54
247;"República Democrática do Congo";54
113;"Argentina";54
382;"Malásia";54
688;"África do Sul";54
875;"Canadá";54
161;"Nepal";54
324;"República Democrática do Congo";54
929;"República Democrática do Congo";54
337;"Senegal";54
301;"Indonésia";54
140;"Senegal";54
851;"Brasil";54
473;"Canadá";54
779;"Canadá";54
753;"Malásia";54
427;"República Democrática do Congo";54
827;"Canadá";54
369;"República Democrática do Congo";54
326;"Indonésia";54
434;"Brasil";54
207;"Canadá";54
199;"Nepal";54
568;"Nepal";54
162;"Senegal";54
419;"Argentina";54
277;"Senegal";54
350;"África do Sul";54
265;"Brasil";54
425;"Brasil";54
388;"Canadá";54
707;"República Democrática do Congo";54
308;"Malásia";54
744;"Canadá";54
695;"República Democrática do Congo";54
772;"Malásia";54
823;"Argentina";54
460;"República Democrática do Congo";54
137;"Nepal";54
59;"República Democrática do Congo";54
777;"Malásia";54
108;"África do Sul";54
44;"República Democrática do Congo";54
165;"Malásia";54
443;"Malásia";54
465;"Malásia";54
453;"Brasil";54
709;"Indonésia";54
563;"Argentina";54
31;"Nepal";54
68;"Brasil";54
894;"Argentina";54
291;"Senegal";54
290;"República Democrática do Congo";54
873;"Malásia";54
807;"Canadá";54
617;"Canadá";54
722;"Senegal";54
104;"Senegal";54
58;"Argentina";54
800;"Argentina";54
715;"República Democrática do Congo";54
186;"Malásia";54
885;"Malásia";54
438;"Nepal";53
279;"República Democrática do Congo";53
236;"Canadá";53
564;"África do Sul";53
642;"Malásia";53
903;"Indonésia";53
736;"África do Sul";53
907;"Brasil";53
866;"Argentina";53
498;"Nepal";53
584;"República Democrática do Congo";53
223;"Brasil";53
169;"Canadá";53
282;"Argentina";53
390;"República Democrática do Congo";53
255;"Malásia";53
984;"Argentina";53
464;"Senegal";53
273;"Canadá";53
724;"Canadá";53
461;"África do Sul";53
560;"Malásia";53
879;"Indonésia";53
426;"África do Sul";53
982;"República Democrática do Congo";53
985;"Canadá";53
130;"Nepal";53
67;"República Democrática do Congo";53
271;"Argentina";53
338;"República Democrática do Congo";53
789;"República Democrática do Congo";53
854;"Nepal";53
372;"Malásia";53
372;"Brasil";53
769;"República Democrática do Congo";53
559;"Brasil";53
497;"Malásia";53
873;"Argentina";53
439;"Senegal";53
347;"Malásia";53
28;"República Democrática do Congo";53
813;"República Democrática do Congo";53
90;"Canadá";53
448;"Canadá";53
957;"Malásia";53
655;"Malásia";53
242;"Argentina";53
351;"República Democrática do Congo";53
330;"Nepal";53
611;"República Democrática do Congo";53
761;"África do Sul";53
761;"Argentina";53
495;"Brasil";53
646;"Senegal";53
556;"República Democrática do Congo";53
351;"Nepal";53
650;"Brasil";53
540;"Nepal";53
307;"Brasil";53
883;"Canadá";53
712;"África do Sul";53
307;"Argentina";53
573;"Canadá";53
653;"África do Sul";53
262;"Nepal";53
263;"Brasil";53
430;"Brasil";53
914;"Malásia";53
252;"Indonésia";53
409;"Indonésia";53
752;"Nepal";53
862;"África do Sul";53
48;"República Democrática do Congo";53
785;"Argentina";53
785;"Nepal";53
337;"Argentina";53
652;"Malásia";53
74;"Senegal";53
463;"Canadá";53
930;"Nepal";53
359;"Indonésia";53
775;"Indonésia";53
168;"Senegal";53
806;"República Democrática do Congo";53
485;"África do Sul";53
647;"Indonésia";53
240;"Argentina";53
341;"Senegal";53
542;"Brasil";53
747;"Nepal";53
742;"Senegal";53
937;"Argentina";53
611;"Nepal";53
61;"Malásia";53
310;"República Democrática do Congo";53
11;"Brasil";53
837;"Indonésia";53
277;"Argentina";53
923;"República Democrática do Congo";53
781;"Canadá";53
982;"Senegal";53
937;"Nepal";52
826;"Indonésia";52
985;"Malásia";52
583;"Canadá";52
493;"Senegal";52
583;"Indonésia";52
464;"Malásia";52
314;"Canadá";52
308;"Brasil";52
904;"Malásia";52
35;"Canadá";52
400;"Indonésia";52
654;"Malásia";52
981;"Nepal";52
620;"Malásia";52
660;"África do Sul";52
465;"Senegal";52
630;"África do Sul";52
870;"Canadá";52
958;"Senegal";52
54;"Malásia";52
517;"Canadá";52
508;"África do Sul";52
661;"Malásia";52
160;"Malásia";52
159;"Nepal";52
985;"Argentina";52
983;"Indonésia";52
877;"Indonésia";52
397;"Senegal";52
873;"Canadá";52
774;"Malásia";52
253;"Senegal";52
668;"Senegal";52
227;"Nepal";52
62;"Brasil";52
707;"África do Sul";52
933;"Brasil";52
225;"Argentina";52
953;"Canadá";52
969;"Canadá";52
774;"República Democrática do Congo";52
506;"Malásia";52
829;"Indonésia";52
676;"África do Sul";52
81;"Indonésia";52
817;"Brasil";52
747;"Malásia";52
904;"Nepal";52
18;"Canadá";52
226;"África do Sul";52
520;"Indonésia";52
509;"Malásia";52
444;"Brasil";52
604;"Canadá";52
582;"Malásia";52
136;"Indonésia";52
239;"Nepal";52
344;"Brasil";52
846;"Malásia";52
902;"Nepal";52
104;"Brasil";52
153;"Brasil";52
82;"Nepal";52
622;"Canadá";52
364;"Senegal";52
393;"Canadá";52
633;"Brasil";52
49;"Brasil";52
354;"África do Sul";52
230;"Indonésia";52
208;"Brasil";52
382;"África do Sul";52
946;"República Democrática do Congo";52
573;"África do Sul";52
650;"África do Sul";52
38;"Senegal";52
15;"África do Sul";52
667;"Argentina";52
816;"Malásia";52
119;"Argentina";52
232;"Brasil";52
855;"Indonésia";52
139;"Senegal";52
964;"Brasil";52
439;"República Democrática do Congo";52
315;"África do Sul";52
19;"África do Sul";52
231;"Senegal";52
831;"Senegal";52
461;"Brasil";52
470;"Brasil";52
373;"República Democrática do Congo";52
675;"Malásia";52
387;"Canadá";52
446;"República Democrática do Congo";52
908;"Brasil";52
148;"República Democrática do Congo";52
499;"Senegal";52
689;"África do Sul";52
521;"África do Sul";51
223;"Indonésia";51
16;"Senegal";51
775;"Senegal";51
753;"Senegal";51
126;"Senegal";51
870;"África do Sul";51
833;"Indonésia";51
206;"Senegal";51
472;"República Democrática do Congo";51
292;"África do Sul";51
786;"Senegal";51
702;"República Democrática do Congo";51
115;"Indonésia";51
595;"Senegal";51
742;"Canadá";51
98;"África do Sul";51
689;"Indonésia";51
366;"Brasil";51
177;"Senegal";51
810;"Indonésia";51
408;"República Democrática do Congo";51
286;"Senegal";51
585;"Malásia";51
270;"África do Sul";51
809;"Senegal";51
211;"Malásia";51
26;"África do Sul";51
330;"Indonésia";51
991;"Indonésia";51
431;"Indonésia";51
775;"Canadá";51
71;"Malásia";51
640;"Indonésia";51
679;"Canadá";51
420;"Senegal";51
884;"República Democrática do Congo";51
336;"Senegal";51
903;"República Democrática do Congo";51
487;"África do Sul";51
300;"Canadá";51
15;"Brasil";51
459;"Argentina";51
783;"África do Sul";51
975;"Argentina";51
297;"Senegal";51
202;"Indonésia";51
267;"Senegal";51
612;"Indonésia";51
547;"Brasil";51
765;"Nepal";51
886;"Canadá";51
304;"Canadá";51
988;"Senegal";51
727;"Malásia";51
514;"Brasil";51
705;"Nepal";51
430;"Malásia";51
983;"República Democrática do Congo";51
284;"Nepal";51
29;"Malásia";51
173;"África do Sul";51
148;"Malásia";51
678;"Indonésia";51
835;"África do Sul";51
12;"Brasil";51
333;"Canadá";51
17;"África do Sul";51
627;"África do Sul";51
93;"Indonésia";51
740;"Malásia";51
89;"Senegal";51
359;"Argentina";51
467;"Canadá";51
869;"Senegal";51
804;"Senegal";51
992;"Indonésia";51
504;"República Democrática do Congo";51
227;"República Democrática do Congo";51
513;"Indonésia";51
226;"Malásia";51
940;"Senegal";51
750;"África do Sul";51
700;"Nepal";51
225;"Brasil";51
62;"Argentina";51
876;"Canadá";51
273;"República Democrática do Congo";51
754;"Brasil";51
586;"Canadá";51
581;"República Democrática do Congo";51
670;"Nepal";51
927;"Canadá";51
902;"Malásia";51
298;"Nepal";51
964;"Canadá";51
684;"República Democrática do Congo";51
180;"República Democrática do Congo";51
551;"Senegal";51
281;"Malásia";51
548;"África do Sul";51
689;"República Democrática do Congo";51
811;"Argentina";51
108;"Indonésia";51
423;"República Democrática do Congo";51
688;"Malásia";51
969;"Brasil";51
71;"Nepal";51
589;"África do Sul";51
495;"Indonésia";51
132;"Senegal";51
489;"Senegal";51
900;"Indonésia";51
531;"Malásia";51
118;"África do Sul";51
816;"Indonésia";51
366;"Indonésia";51
238;"República Democrática do Congo";51
64;"Nepal";51
166;"República Democrática do Congo";50
289;"Indonésia";50
865;"Senegal";50
659;"Malásia";50
987;"Brasil";50
506;"Argentina";50
199;"África do Sul";50
619;"Brasil";50
335;"Canadá";50
917;"Brasil";50
581;"Malásia";50
643;"Nepal";50
355;"República Democrática do Congo";50
372;"Nepal";50
552;"Senegal";50
404;"África do Sul";50
153;"Senegal";50
276;"Argentina";50
894;"Canadá";50
640;"Brasil";50
489;"Nepal";50
356;"Indonésia";50
410;"Senegal";50
396;"Senegal";50
406;"Nepal";50
113;"Indonésia";50
539;"Indonésia";50
451;"Indonésia";50
42;"Malásia";50
147;"Argentina";50
379;"Canadá";50
190;"Canadá";50
255;"Canadá";50
921;"Indonésia";50
256;"Brasil";50
20;"Argentina";50
848;"África do Sul";50
651;"Indonésia";50
504;"Canadá";50
389;"África do Sul";50
46;"África do Sul";50
383;"Indonésia";50
421;"Malásia";50
897;"Brasil";50
86;"Nepal";50
286;"Argentina";50
313;"Nepal";50
986;"Indonésia";50
369;"Indonésia";50
815;"Canadá";50
36;"Malásia";50
249;"Argentina";50
412;"África do Sul";50
250;"Argentina";50
556;"Senegal";50
774;"Brasil";50
774;"Nepal";50
82;"Malásia";50
950;"Nepal";50
947;"África do Sul";50
